Player Name,Player ID,Date,Team,OPP,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,IBB,SO,NP-S,AVG,WHIP,GO/AO
hoby milner,571948,Jun 11,MIL,vs OAK,0,0,3.38,1,0,0,0,0,0,0.2,0,0,0,0,0,1,0,1,11-6,.250,1.17,1.19
hoby milner,571948,Jun 13,MIL,@ MIN,0,0,3.28,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1,11-6,.253,1.18,1.24
hoby milner,571948,Jun 14,MIL,@ MIN,0,0,3.16,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,12-6,.247,1.17,1.29
hoby milner,571948,Jun 17,MIL,vs PIT,0,0,3.12,1,0,0,0,0,0,0.1,1,0,0,0,0,1,0,0,12-7,.253,1.23,1.23
hoby milner,571948,Jun 18,MIL,vs PIT,0,0,3.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,9-6,.263,1.26,1.22
hoby milner,571948,Jun 20,MIL,vs AZ,0,0,2.86,1,0,0,0,0,0,1.1,2,0,0,0,0,0,0,1,17-11,.267,1.27,1.35
hoby milner,571948,Jun 21,MIL,vs AZ,0,0,2.83,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3-1,.264,1.26,1.29
hoby milner,571948,Jun 24,MIL,@ CLE,0,0,2.76,1,0,0,0,0,1,0.2,1,0,0,0,0,0,0,1,14-10,.266,1.26,1.24
hoby milner,571948,Jun 25,MIL,@ CLE,0,0,2.73,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3-2,.264,1.25,1.28
hoby milner,571948,Jun 26,MIL,@ NYM,0,0,2.61,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,15-11,.254,1.19,1.22
hoby milner,571948,Jun 28,MIL,@ NYM,0,0,2.59,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,5-3,.252,1.18,1.22
hoby milner,571948,Jun 29,MIL,@ NYM,0,0,2.56,1,0,0,0,0,0,0.1,1,0,0,0,1,0,0,0,15-9,.254,1.20,1.21
hoby milner,571948,Jul 2,MIL,@ PIT,0,0,2.53,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1-1,.252,1.19,1.17
hoby milner,571948,Jul 4,MIL,vs CHC,0,0,2.76,1,0,0,0,0,0,0.2,2,1,1,0,0,0,0,2,19-13,.260,1.22,1.17
hoby milner,571948,Jul 5,MIL,vs CHC,0,0,2.62,1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,20-12,.250,1.17,1.27
hoby milner,571948,Jul 7,MIL,vs CIN,0,0,2.50,1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,4,23-16,.241,1.11,1.30
hoby milner,571948,Jul 16,MIL,@ CIN,1,0,2.37,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,1,30-17,.237,1.11,1.28
hoby milner,571948,Jul 19,MIL,@ PHI,1,0,2.31,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,21-13,.232,1.08,1.31
hoby milner,571948,Jul 23,MIL,vs ATL,0,0,2.27,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1,12-8,.234,1.08,1.34
hoby milner,571948,Jul 24,MIL,vs CIN,0,0,2.21,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,11-9,.235,1.08,1.33
hoby milner,571948,Jul 28,MIL,@ ATL,0,0,2.16,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,19-11,.232,1.08,1.29
hoby milner,571948,Jul 30,MIL,@ ATL,0,0,2.32,1,0,0,0,0,1,1.0,1,1,1,1,0,0,0,0,15-10,.232,1.08,1.25
hoby milner,571948,Jul 31,MIL,@ WSH,0,0,2.30,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1-1,.231,1.07,1.28
hoby milner,571948,Aug 2,MIL,@ WSH,0,0,2.27,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,11-8,.233,1.08,1.33
hoby milner,571948,Aug 4,MIL,vs PIT,0,0,2.22,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,7-5,.228,1.05,1.29
hoby milner,571948,Aug 6,MIL,vs PIT,0,0,2.17,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,8-5,.224,1.03,1.31
hoby milner,571948,Aug 9,MIL,vs COL,0,0,2.11,1,0,0,0,0,0,1.1,1,1,0,0,0,0,0,2,18-13,.222,1.02,1.21
hoby milner,571948,Aug 12,MIL,@ CWS,0,0,2.05,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,17-13,.217,0.99,1.18
hoby milner,571948,Aug 15,MIL,@ LAD,0,0,2.40,1,0,0,0,0,0,0.1,3,2,2,0,0,0,0,0,22-16,.229,1.05,1.16
hoby milner,571948,Aug 18,MIL,@ TEX,0,0,2.36,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-6,.225,1.03,1.15
hoby milner,571948,Aug 19,MIL,@ TEX,0,0,2.31,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,22-14,.222,1.03,1.17
hoby milner,571948,Aug 22,MIL,vs MIN,0,0,2.26,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,12-9,.222,1.03,1.17
hoby milner,571948,Aug 27,MIL,vs SD,0,0,2.22,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,13-9,.219,1.01,1.14
hoby milner,571948,Aug 28,MIL,@ CHC,0,0,2.18,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,18-12,.215,0.99,1.10
hoby milner,571948,Sep 1,MIL,vs PHI,0,0,2.14,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,14-9,.212,0.97,1.06
hoby milner,571948,Sep 2,MIL,vs PHI,0,0,2.13,1,0,0,0,0,0,0.1,0,1,0,0,0,1,0,0,16-9,.210,0.98,1.09
hoby milner,571948,Sep 4,MIL,@ PIT,0,0,2.09,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,14-11,.211,0.98,1.11
hoby milner,571948,Sep 6,MIL,@ PIT,0,0,2.08,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,1,9-5,.214,0.99,1.11
hoby milner,571948,Sep 9,MIL,@ NYY,0,0,2.04,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2,18-13,.218,1.01,1.09
hoby milner,571948,Sep 10,MIL,@ NYY,0,1,2.03,1,0,0,0,0,0,0.1,1,1,0,0,0,0,0,1,10-6,.221,1.02,1.09
hoby milner,571948,Sep 12,MIL,vs MIA,0,0,1.98,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,15-11,.217,1.00,1.04
hoby milner,571948,Sep 16,MIL,vs WSH,0,0,1.95,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11-8,.214,0.98,1.05
hoby milner,571948,Sep 17,MIL,vs WSH,0,0,1.92,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,16-11,.211,0.97,1.10
hoby milner,571948,Sep 19,MIL,@ STL,0,0,1.91,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,7-5,.210,0.96,1.08
hoby milner,571948,Sep 23,MIL,@ MIA,0,0,1.87,1,0,0,0,0,0,1.1,0,0,0,0,0,1,0,1,18-12,.206,0.96,1.14
hoby milner,571948,Sep 26,MIL,vs STL,0,0,1.85,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1,12-9,.208,0.96,1.15
lane ramsey,682010,Aug 6,CWS,@ CLE,0,0,0.00,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,9-8,.000,0.00,1.00
lane ramsey,682010,Aug 7,CWS,vs NYY,0,0,3.86,1,0,0,0,0,0,1.0,2,1,1,0,0,1,0,2,23-14,.250,1.29,0.67
lane ramsey,682010,Aug 12,CWS,vs MIL,0,0,2.08,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,24-16,.143,0.69,0.25
lane ramsey,682010,Aug 15,CWS,@ CHC,1,0,1.69,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,16-9,.167,0.75,0.20
lane ramsey,682010,Aug 19,CWS,@ COL,0,0,4.26,1,0,0,0,0,0,1.0,3,2,2,0,0,0,0,1,13-10,.250,1.11,0.17
lane ramsey,682010,Aug 21,CWS,vs SEA,0,0,4.91,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,1,17-11,.276,1.23,0.23
lane ramsey,682010,Aug 22,CWS,vs SEA,0,0,4.32,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,11-8,.273,1.20,0.20
lane ramsey,682010,Aug 24,CWS,vs OAK,0,0,4.82,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,12-8,.270,1.18,0.17
lane ramsey,682010,Aug 27,CWS,vs OAK,0,0,4.35,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,14-8,.250,1.06,0.22
lane ramsey,682010,Aug 29,CWS,@ BAL,0,0,4.09,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2-1,.244,1.00,0.28
lane ramsey,682010,Sep 1,CWS,vs DET,0,0,4.38,1,0,0,0,0,0,1.1,2,1,1,0,0,1,0,3,34-19,.255,1.14,0.26
lane ramsey,682010,Sep 3,CWS,vs DET,0,0,4.05,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,14-6,.245,1.13,0.35
lane ramsey,682010,Sep 6,CWS,@ KC,0,0,3.77,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,15-11,.245,1.12,0.32
lane ramsey,682010,Sep 8,CWS,@ DET,0,0,3.52,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,11-6,.236,1.11,0.35
lane ramsey,682010,Sep 10,CWS,@ DET,0,0,3.31,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,19-12,.237,1.10,0.33
lane ramsey,682010,Sep 12,CWS,vs KC,0,0,3.71,1,0,0,0,0,0,0.2,2,1,1,0,0,1,0,1,18-9,.254,1.24,0.38
lane ramsey,682010,Sep 13,CWS,vs KC,0,0,4.15,1,0,0,0,0,0,0.1,2,1,1,0,0,1,0,0,22-13,.277,1.38,0.36
lane ramsey,682010,Sep 16,CWS,vs MIN,0,0,4.58,1,0,0,0,0,0,0.1,2,1,1,0,0,0,0,0,8-6,.294,1.47,0.40
lane ramsey,682010,Sep 20,CWS,@ WSH,0,0,4.82,1,0,0,0,0,0,1.0,2,1,1,0,0,2,0,0,23-12,.301,1.61,0.52
lane ramsey,682010,Sep 26,CWS,vs AZ,0,0,5.95,1,0,0,0,0,0,1.0,2,3,3,0,0,1,0,1,28-18,.308,1.68,0.60
luis garcia,677651,Apr 2,HOU,vs CWS,0,1,5.40,1,1,0,0,0,0,5.0,7,3,3,1,1,2,0,4,91-55,.318,1.80,1.20
luis garcia,677651,Apr 8,HOU,@ MIN,0,0,7.00,1,1,0,0,0,0,4.0,6,4,4,1,0,3,0,4,86-50,.333,2.00,0.64
luis garcia,677651,Apr 14,HOU,vs TEX,0,1,7.71,1,1,0,0,0,0,5.0,6,5,5,1,0,2,0,7,91-57,.322,1.86,0.44
luis garcia,677651,Apr 19,HOU,vs TOR,1,0,5.14,1,1,0,0,0,0,7.0,2,0,0,0,0,1,0,9,92-65,.259,1.38,0.54
luis garcia,677651,Apr 25,HOU,@ TB,1,0,4.00,1,1,0,0,0,0,6.0,3,0,0,0,0,2,0,7,97-65,.235,1.26,0.50
bryan hoeing,663773,Apr 25,MIA,@ ATL,0,1,9.82,1,1,0,0,0,0,3.2,6,4,4,0,0,2,0,2,64-43,.353,2.18,0.29
bryan hoeing,663773,Apr 30,MIA,vs CHC,0,0,6.23,1,1,0,0,0,0,5.0,5,2,2,0,1,1,0,4,87-54,.306,1.62,0.43
bryan hoeing,663773,May 6,MIA,@ CHC,0,0,5.40,1,0,0,0,0,0,3.0,3,1,1,0,0,1,0,4,47-32,.292,1.54,0.56
bryan hoeing,663773,May 10,MIA,@ AZ,0,0,5.25,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,2-2,.286,1.50,0.63
bryan hoeing,663773,May 12,MIA,vs CIN,0,0,4.73,1,0,0,0,0,0,1.1,1,0,0,0,0,1,0,2,22-14,.283,1.50,0.69
bryan hoeing,663773,May 14,MIA,vs CIN,0,0,4.40,1,0,0,0,0,0,1.0,0,0,0,0,0,2,1,0,13-7,.273,1.53,0.81
bryan hoeing,663773,May 19,MIA,@ SF,0,0,4.02,1,0,0,0,0,0,1.1,0,0,0,0,0,2,1,1,20-11,.254,1.53,1.00
bryan hoeing,663773,May 24,MIA,@ COL,0,0,3.78,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11-7,.242,1.44,1.19
bryan hoeing,663773,May 25,MIA,@ COL,0,0,3.71,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,1-1,.254,1.47,1.19
bryan hoeing,663773,May 26,MIA,@ LAA,0,0,4.08,1,0,0,0,0,0,0.2,2,1,1,1,0,0,0,0,14-10,.269,1.53,1.06
bryan hoeing,663773,May 27,MIA,@ LAA,0,0,3.86,1,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,14-9,.268,1.50,0.90
bryan hoeing,663773,May 30,MIA,vs SD,0,0,3.66,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,14-10,.270,1.47,0.91
bryan hoeing,663773,Jun 1,MIA,vs SD,0,0,3.27,1,0,0,0,0,0,2.1,2,0,0,0,0,0,0,3,34-21,.265,1.41,0.84
bryan hoeing,663773,Jun 6,MIA,vs KC,0,0,3.13,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2,24-16,.273,1.43,0.88
bryan hoeing,663773,Jun 11,MIA,@ CWS,1,0,3.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-8,.264,1.38,0.88
bryan hoeing,663773,Jun 12,MIA,@ SEA,0,0,3.12,1,0,0,0,0,0,2.0,2,1,1,1,0,1,0,2,34-21,.263,1.38,0.96
bryan hoeing,663773,Jun 19,MIA,vs TOR,0,0,2.70,1,1,0,0,0,0,4.0,3,0,0,0,0,0,0,5,54-36,.257,1.30,1.19
bryan hoeing,663773,Jun 24,MIA,vs PIT,0,0,2.31,1,1,0,0,0,0,5.0,0,0,0,0,0,3,0,2,65-36,.227,1.20,1.18
bryan hoeing,663773,Jun 30,MIA,@ ATL,0,1,3.72,1,1,0,0,0,0,3.2,6,7,7,3,0,2,0,1,60-37,.243,1.29,1.16
bryan hoeing,663773,Jul 5,MIA,vs STL,0,0,4.54,1,1,0,0,0,0,3.0,5,5,5,1,0,3,0,3,69-42,.253,1.39,1.20
bryan hoeing,663773,Jul 14,MIA,@ BAL,0,0,4.78,1,0,0,0,0,0,1.2,2,2,2,1,0,0,0,1,21-13,.256,1.38,1.22
bryan hoeing,663773,Jul 17,MIA,@ STL,0,0,4.67,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,10-6,.257,1.38,1.19
bryan hoeing,663773,Jul 19,MIA,@ STL,0,0,4.57,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,5-5,.253,1.35,1.11
bryan hoeing,663773,Aug 16,MIA,vs HOU,0,0,4.37,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,2,29-20,.249,1.31,1.06
bryan hoeing,663773,Aug 21,MIA,@ SD,0,0,4.15,1,0,0,0,0,0,4.2,2,1,1,1,0,1,0,2,58-34,.238,1.25,1.06
bryan hoeing,663773,Aug 27,MIA,vs WSH,1,0,4.02,1,0,0,0,0,0,4.0,4,1,1,0,0,1,0,5,58-41,.239,1.25,1.19
bryan hoeing,663773,Sep 1,MIA,@ WSH,0,0,3.95,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-6,.236,1.23,1.14
bryan hoeing,663773,Sep 6,MIA,vs LAD,0,0,4.19,1,0,0,0,0,0,1.0,2,3,2,1,0,0,0,1,28-18,.239,1.24,1.20
bryan hoeing,663773,Sep 10,MIA,@ PHI,0,0,4.11,1,0,0,0,0,0,3.1,2,1,1,1,0,1,0,2,68-41,.235,1.22,1.18
bryan hoeing,663773,Sep 14,MIA,@ MIL,0,0,4.04,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,10-6,.233,1.22,1.20
bryan hoeing,663773,Sep 16,MIA,vs ATL,0,0,4.19,1,1,0,0,0,0,4.1,4,3,3,2,0,1,0,2,64-38,.233,1.22,1.17
bryan hoeing,663773,Sep 22,MIA,vs MIL,0,0,5.17,1,0,0,0,0,0,3.0,10,9,9,1,1,0,0,1,69-42,.254,1.31,1.16
andrew kittredge,552640,Aug 18,TB,@ LAA,0,0,0.00,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,15-12,.000,0.00,0.50
andrew kittredge,552640,Aug 22,TB,vs COL,1,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,13-11,.143,0.50,0.67
andrew kittredge,552640,Aug 23,TB,vs COL,0,0,0.00,1,0,0,0,0,0,0.1,1,0,0,0,1,0,0,0,10-6,.250,0.86,0.67
andrew kittredge,552640,Sep 3,TB,@ CLE,0,0,0.00,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,12-8,.273,1.13,0.75
andrew kittredge,552640,Sep 4,TB,vs BOS,0,0,8.10,1,0,0,0,0,0,0.2,3,3,3,1,0,1,0,0,29-18,.375,2.10,0.50
andrew kittredge,552640,Sep 7,TB,vs SEA,0,0,6.23,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,10-9,.316,1.62,0.67
andrew kittredge,552640,Sep 12,TB,@ MIN,0,0,5.40,1,0,0,0,0,0,0.2,1,0,0,0,0,1,0,1,13-7,.318,1.80,0.57
andrew kittredge,552640,Sep 16,TB,@ BAL,0,0,4.50,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,10-8,.280,1.50,0.56
andrew kittredge,552640,Sep 20,TB,vs LAA,0,0,3.86,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3,15-11,.250,1.29,0.56
andrew kittredge,552640,Sep 21,TB,vs LAA,1,0,3.38,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,15-11,.273,1.38,0.89
andrew kittredge,552640,Sep 23,TB,vs TOR,0,0,4.15,1,0,0,0,0,0,0.2,1,1,1,0,0,0,0,1,10-6,.278,1.38,1.00
andrew kittredge,552640,Sep 27,TB,@ BOS,0,0,3.72,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,15-10,.275,1.34,0.82
andrew kittredge,552640,Sep 30,TB,@ TOR,0,0,3.38,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,6-5,.256,1.22,1.00
brandon bielak,656232,May 1,HOU,vs SF,0,0,4.50,1,0,0,0,0,0,4.0,2,2,2,1,0,3,0,6,75-42,.143,1.25,0.20
brandon bielak,656232,May 7,HOU,@ SEA,0,1,4.15,1,1,0,0,0,0,4.2,10,3,2,1,0,2,0,0,87-48,.333,1.96,0.50
brandon bielak,656232,May 13,HOU,@ CWS,0,0,3.29,1,1,0,0,0,0,5.0,8,1,1,1,0,0,0,4,80-49,.351,1.83,0.80
brandon bielak,656232,May 19,HOU,vs OAK,1,0,2.89,1,1,0,0,0,0,5.0,5,1,1,0,0,3,0,9,88-54,.329,1.77,1.00
brandon bielak,656232,May 24,HOU,@ MIL,0,1,3.55,1,1,0,0,0,0,6.2,5,4,4,3,0,1,0,3,90-56,.300,1.54,0.92
brandon bielak,656232,May 30,HOU,vs MIN,1,0,3.19,1,1,0,0,0,0,5.2,4,1,1,0,0,3,0,6,91-52,.283,1.48,1.07
brandon bielak,656232,Jun 5,HOU,@ TOR,1,0,3.35,1,1,0,0,0,0,6.2,10,3,3,1,1,1,0,2,106-67,.297,1.51,1.00
brandon bielak,656232,Jun 11,HOU,@ CLE,0,1,4.01,1,1,0,0,0,0,5.0,9,5,5,2,0,2,0,4,87-50,.312,1.59,1.02
brandon bielak,656232,Jun 17,HOU,vs CIN,0,1,4.37,1,1,0,0,0,0,4.2,5,5,4,1,0,3,0,3,99-57,.305,1.61,1.23
brandon bielak,656232,Jul 4,HOU,vs COL,1,0,3.81,1,1,0,0,0,0,7.0,2,0,0,0,0,4,0,4,96-57,.286,1.51,1.39
brandon bielak,656232,Jul 9,HOU,vs SEA,0,1,3.79,1,1,0,0,0,0,5.0,4,3,2,0,2,1,0,5,90-54,.278,1.47,1.33
brandon bielak,656232,Jul 19,HOU,@ COL,1,0,3.46,1,1,0,0,0,0,5.2,1,0,0,0,1,3,0,4,92-52,.263,1.40,1.25
brandon bielak,656232,Jul 24,HOU,vs TEX,0,0,3.62,1,1,0,0,0,0,4.2,6,6,3,2,0,4,0,5,102-59,.266,1.45,1.25
brandon bielak,656232,Jul 30,HOU,vs TB,0,1,3.74,1,1,0,0,0,0,5.0,8,6,3,0,0,3,0,4,93-55,.272,1.50,1.22
j b bukauskas,656266,Apr 9,SEA,@ CLE,0,0,9.00,1,0,0,0,0,1,1.0,2,2,1,0,0,2,1,1,28-15,.400,4.00,2.00
j b bukauskas,656266,Jul 3,MIL,vs CHC,0,0,4.50,1,0,0,0,0,0,1.0,0,0,0,0,1,1,0,0,11-4,.286,2.50,3.00
j b bukauskas,656266,Jul 4,MIL,vs CHC,0,0,3.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,10-8,.200,1.67,4.00
j b bukauskas,656266,Sep 20,MIL,@ STL,0,0,2.25,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,11-7,.154,1.25,6.00
j b bukauskas,656266,Sep 21,MIL,@ STL,0,0,1.80,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2,13-11,.222,1.40,7.00
kody funderburk,681892,Aug 28,MIN,vs CLE,1,0,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,3,28-20,.000,0.00,2.00
kody funderburk,681892,Aug 30,MIN,vs CLE,0,0,3.86,1,0,0,0,0,0,0.1,1,1,1,1,0,0,0,0,8-3,.125,0.43,1.00
kody funderburk,681892,Sep 2,MIN,@ TEX,0,0,2.70,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-6,.091,0.30,2.00
kody funderburk,681892,Sep 3,MIN,@ TEX,0,0,2.08,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,14-11,.133,0.46,1.67
kody funderburk,681892,Sep 6,MIN,@ CLE,0,0,1.69,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,11-9,.111,0.38,1.50
kody funderburk,681892,Sep 9,MIN,vs NYM,0,0,1.50,1,0,0,0,0,0,0.2,0,0,0,0,0,1,0,1,15-6,.100,0.50,1.75
kody funderburk,681892,Sep 15,MIN,@ CWS,0,0,1.29,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,16-10,.087,0.57,2.00
kody funderburk,681892,Sep 19,MIN,@ CIN,0,0,1.13,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,20-12,.111,0.75,2.25
kody funderburk,681892,Sep 24,MIN,vs LAA,0,0,1.00,1,0,0,0,0,0,1.0,1,0,0,0,1,1,0,2,27-17,.129,0.89,1.80
kody funderburk,681892,Sep 29,MIN,@ COL,1,0,0.82,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,3,28-18,.135,0.91,1.67
brendan white,686839,Jun 14,DET,vs ATL,0,0,4.50,1,0,0,0,0,0,2.0,2,1,1,1,0,0,0,3,32-24,.250,1.00,2.00
brendan white,686839,Jun 16,DET,@ MIN,0,0,2.70,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,2,24-17,.231,0.90,4.00
brendan white,686839,Jun 18,DET,@ MIN,1,0,1.69,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,3,23-18,.158,0.56,3.00
brendan white,686839,Jun 21,DET,vs KC,0,0,2.84,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,3,20-14,.208,0.79,3.00
brendan white,686839,Jun 23,DET,vs MIN,0,0,2.45,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,18-13,.185,0.68,3.50
brendan white,686839,Jun 25,DET,vs MIN,0,1,4.32,1,0,0,0,0,0,1.0,3,3,2,0,0,0,0,0,19-13,.258,0.96,2.67
brendan white,686839,Jun 27,DET,@ TEX,0,1,5.23,1,0,0,0,0,0,2.0,2,2,2,1,0,2,0,1,40-25,.256,1.16,2.20
brendan white,686839,Jul 1,DET,@ COL,0,0,4.63,1,1,0,0,0,0,1.1,1,0,0,0,0,1,0,1,26-17,.250,1.20,2.17
brendan white,686839,Jul 2,DET,@ COL,0,0,5.84,1,0,0,0,0,0,0.2,3,2,2,1,1,1,0,0,17-8,.292,1.46,2.33
brendan white,686839,Jul 6,DET,vs OAK,0,0,5.40,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,15-10,.288,1.43,2.67
brendan white,686839,Jul 7,DET,vs TOR,0,0,5.02,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9-7,.273,1.33,2.57
brendan white,686839,Jul 15,DET,@ SEA,0,0,4.70,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,17-11,.259,1.30,2.71
brendan white,686839,Jul 17,DET,@ KC,1,0,4.50,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,8-7,.250,1.25,2.38
brendan white,686839,Jul 18,DET,@ KC,0,0,5.29,1,0,0,0,0,0,1.0,3,2,2,0,1,0,0,0,17-11,.277,1.35,2.22
brendan white,686839,Jul 21,DET,vs SD,0,0,4.91,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,13-9,.261,1.25,2.20
brendan white,686839,Jul 22,DET,vs SD,0,0,4.95,1,0,0,0,0,0,1.2,1,1,1,0,0,2,0,0,36-22,.257,1.30,1.64
brendan white,686839,Jul 25,DET,vs LAA,0,0,4.50,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,15-11,.238,1.18,1.47
brendan white,686839,Jul 27,DET,vs LAA,0,0,5.48,1,0,0,0,0,0,1.0,3,3,3,0,0,2,0,1,31-16,.256,1.35,1.59
brendan white,686839,Jul 30,DET,@ MIA,0,0,5.18,1,0,0,0,0,0,1.1,2,1,0,0,0,0,0,0,23-14,.258,1.36,1.88
brendan white,686839,Aug 4,DET,vs TB,0,0,4.97,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,3,17-12,.258,1.34,1.88
brendan white,686839,Aug 6,DET,vs TB,0,0,5.27,1,0,0,0,0,0,2.0,2,2,2,1,0,0,0,3,26-20,.257,1.32,1.89
brendan white,686839,Aug 9,DET,vs MIN,0,0,5.46,1,0,0,0,0,0,0.2,1,1,1,0,1,0,0,1,15-11,.259,1.32,1.94
brendan white,686839,Aug 11,DET,@ BOS,0,0,5.34,1,0,0,0,0,0,0.2,0,0,0,0,0,1,0,1,13-8,.255,1.33,1.84
brendan white,686839,Aug 13,DET,@ BOS,0,0,5.16,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,14-10,.248,1.28,1.80
brendan white,686839,Aug 15,DET,@ MIN,0,0,4.88,1,0,0,0,0,0,1.2,2,0,0,0,0,1,0,2,21-12,.254,1.31,1.85
brendan white,686839,Aug 21,DET,vs CHC,0,0,4.73,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-10,.248,1.27,1.95
brendan white,686839,Aug 22,DET,vs CHC,0,0,4.54,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,1,22-15,.246,1.25,1.82
brendan white,686839,Aug 25,DET,vs HOU,0,0,4.33,1,0,0,0,0,0,1.2,0,0,0,0,0,1,0,3,21-15,.237,1.22,1.67
