Player Name,Player ID,Season,Team,LG,G,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,OPS,GO/AO
Korey Lee,686676,2022,HOU,AL,12,25,1,4,6,2,0,0,4,1,0,9,0,0,.160,.192,.240,.432,0.71
Korey Lee,686676,2023,CWS,AL,24,65,4,5,9,1,0,1,3,5,0,20,0,0,.077,.143,.138,.281,1.35
Carlos Perez,656024,2022,CWS,AL,7,18,0,4,6,2,0,0,2,0,0,2,0,0,.222,.222,.333,.555,0.71
Carlos Perez,656024,2023,CWS,AL,27,49,5,10,17,4,0,1,3,4,0,11,0,0,.204,.264,.347,.611,1.55
Romy Gonzalez,663853,2021,CWS,AL,10,32,4,8,11,3,0,0,2,1,0,11,0,0,.250,.273,.344,.617,1.17
Romy Gonzalez,663853,2022,CWS,AL,32,105,15,25,37,4,1,2,11,2,0,39,0,1,.238,.257,.352,.609,1.63
Romy Gonzalez,663853,2023,CWS,AL,44,93,11,18,35,4,2,3,14,2,0,36,7,0,.194,.208,.376,.584,1.56
Nicky Lopez,670032,2019,KC,AL,103,379,44,91,123,22,2,2,30,18,0,51,1,1,.240,.276,.325,.601,1.84
Nicky Lopez,670032,2020,KC,AL,56,169,15,34,45,8,0,1,13,18,0,41,0,5,.201,.286,.266,.552,1.85
Nicky Lopez,670032,2021,KC,AL,151,497,78,149,188,21,6,2,43,49,0,74,22,1,.300,.365,.378,.743,1.65
Nicky Lopez,670032,2022,KC,AL,142,436,51,99,119,12,4,0,20,29,0,63,13,3,.227,.281,.273,.554,1.57
Nicky Lopez,670032,2023,2 teams,-,94,225,32,52,69,8,3,1,25,26,0,40,6,2,.231,.326,.307,.633,1.88
Nicky Lopez,670032,2023,KC,AL,68,160,19,34,45,5,3,0,13,21,0,30,4,2,.213,.323,.281,.604,1.70
Nicky Lopez,670032,2023,ATL,NL,26,65,13,18,24,3,0,1,12,5,0,10,2,0,.277,.333,.369,.702,2.45
Yoan Moncada,660162,2016,BOS,AL,8,19,3,4,5,1,0,0,1,1,0,12,0,0,.211,.250,.263,.513,3.00
Yoan Moncada,660162,2017,CWS,AL,54,199,31,46,82,8,2,8,22,29,0,74,3,2,.231,.338,.412,.750,1.08
Yoan Moncada,660162,2018,CWS,AL,149,578,73,136,231,32,6,17,61,67,1,217,12,6,.235,.315,.400,.715,0.70
Yoan Moncada,660162,2019,CWS,AL,132,511,83,161,280,34,5,25,79,40,2,154,10,3,.315,.367,.548,.915,0.90
Yoan Moncada,660162,2020,CWS,AL,52,200,28,45,77,8,3,6,24,28,0,72,0,0,.225,.320,.385,.705,0.77
Yoan Moncada,660162,2021,CWS,AL,144,520,74,137,214,33,1,14,61,84,1,157,3,2,.263,.375,.412,.787,1.09
Yoan Moncada,660162,2022,CWS,AL,104,397,41,84,140,18,1,12,51,32,2,114,2,0,.212,.273,.353,.626,0.86
Yoan Moncada,660162,2023,CWS,AL,92,334,39,87,142,20,1,11,40,20,0,107,1,0,.260,.305,.425,.730,1.14
Zach Remillard,621545,2023,CWS,AL,54,147,16,37,47,7,0,1,18,8,1,48,4,3,.252,.295,.320,.615,1.20
Jose Rodriguez,679563,2023,CWS,AL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-.--
Braden Shewmake,669699,2023,ATL,NL,2,4,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2.00
Lenyn Sosa,672820,2022,CWS,AL,11,35,3,4,8,1,0,1,1,1,0,12,0,0,.114,.139,.229,.368,1.11
Lenyn Sosa,672820,2023,CWS,AL,52,164,12,33,57,6,0,6,14,5,1,40,0,1,.201,.224,.348,.572,0.90
Andrew Vaughn,683734,2021,CWS,AL,127,417,56,98,165,22,0,15,48,41,0,101,1,1,.235,.309,.396,.705,0.97
Andrew Vaughn,683734,2022,CWS,AL,134,510,60,138,219,28,1,17,76,31,0,96,0,0,.271,.321,.429,.750,1.18
Andrew Vaughn,683734,2023,CWS,AL,152,566,67,146,243,30,2,21,80,36,0,129,0,0,.258,.314,.429,.743,0.99
Andrew Benintendi,643217,2016,BOS,AL,34,105,16,31,50,11,1,2,14,10,0,25,1,0,.295,.359,.476,.835,0.70
Andrew Benintendi,643217,2017,BOS,AL,151,573,84,155,243,26,1,20,90,70,7,112,20,5,.271,.352,.424,.776,0.80
Andrew Benintendi,643217,2018,BOS,AL,148,579,103,168,269,41,6,16,87,71,1,106,21,3,.290,.366,.465,.831,1.04
Andrew Benintendi,643217,2019,BOS,AL,138,541,72,144,233,40,5,13,68,59,1,140,10,3,.266,.343,.431,.774,0.83
Andrew Benintendi,643217,2020,BOS,AL,14,39,4,4,5,1,0,0,1,11,0,17,1,2,.103,.314,.128,.442,1.38
Andrew Benintendi,643217,2021,KC,AL,134,493,63,136,218,27,2,17,73,36,0,97,8,9,.276,.324,.442,.766,0.75
Andrew Benintendi,643217,2022,2 teams,-,126,461,54,140,184,23,3,5,51,52,0,77,8,3,.304,.373,.399,.772,0.84
Andrew Benintendi,643217,2022,KC,AL,93,347,40,111,138,14,2,3,39,39,0,52,4,2,.320,.387,.398,.785,0.93
Andrew Benintendi,643217,2022,NYY,AL,33,114,14,29,46,9,1,2,12,13,0,25,4,1,.254,.331,.404,.735,0.62
Andrew Benintendi,643217,2023,CWS,AL,151,562,72,147,200,34,2,5,45,52,5,89,13,2,.262,.326,.356,.682,0.82
Oscar Colas,693049,2023,CWS,AL,75,245,32,53,77,9,0,5,19,12,1,71,4,3,.216,.257,.314,.571,1.05
Adam Haseley,656514,2019,PHI,NL,67,222,30,59,88,14,0,5,26,14,1,60,4,0,.266,.324,.396,.720,2.47
Adam Haseley,656514,2020,PHI,NL,40,79,7,22,27,5,0,0,13,7,1,17,0,0,.278,.348,.342,.690,1.93
Adam Haseley,656514,2021,PHI,NL,9,21,2,4,5,1,0,0,0,0,0,4,0,0,.190,.190,.238,.428,0.63
Adam Haseley,656514,2022,CWS,AL,14,21,4,5,5,0,0,0,2,3,0,7,0,0,.238,.333,.238,.571,10.00
Adam Haseley,656514,2023,CWS,AL,28,36,6,8,10,2,0,0,2,3,0,8,1,0,.222,.282,.278,.560,1.22
Luis Robert,jr,2020,CWS,AL,56,202,33,47,88,8,0,11,31,20,0,73,9,2,.233,.302,.436,.738,0.71
Luis Robert,jr,2021,CWS,AL,68,275,42,93,156,22,1,13,43,14,1,61,6,1,.338,.378,.567,.945,0.78
Luis Robert,jr,2022,CWS,AL,98,380,54,108,162,18,0,12,56,17,1,77,11,3,.284,.319,.426,.745,0.98
Luis Robert,jr,2023,CWS,AL,145,546,90,144,296,36,1,38,80,30,5,172,20,4,.264,.315,.542,.857,0.77
Gavin Sheets,657757,2021,CWS,AL,54,160,23,40,81,8,0,11,34,16,0,40,0,0,.250,.324,.506,.830,1.38
Gavin Sheets,657757,2022,CWS,AL,124,377,34,91,155,19,0,15,53,27,0,86,0,0,.241,.295,.411,.706,0.74
Gavin Sheets,657757,2023,CWS,AL,118,311,24,63,103,10,0,10,43,28,2,66,1,0,.203,.267,.331,.598,0.68
Eloy Jimenez,650391,2019,CWS,AL,122,468,69,125,240,18,2,31,79,30,0,134,0,0,.267,.315,.513,.828,1.32
Eloy Jimenez,650391,2020,CWS,AL,55,213,26,63,119,14,0,14,41,12,0,56,0,0,.296,.332,.559,.891,1.71
Eloy Jimenez,650391,2021,CWS,AL,55,213,23,53,93,10,0,10,37,16,0,57,0,0,.249,.303,.437,.740,1.54
Eloy Jimenez,650391,2022,CWS,AL,84,292,40,86,146,12,0,16,54,28,0,72,0,0,.295,.358,.500,.858,1.30
Eloy Jimenez,650391,2023,CWS,AL,120,456,50,124,201,23,0,18,64,30,2,93,0,0,.272,.317,.441,.758,1.48
Miguel Amaya,665804,2023,CHC,NL,53,131,17,28,47,4,0,5,18,12,0,40,0,0,.214,.329,.359,.688,0.67
Yan Gomes,543228,2012,TOR,AL,43,98,9,20,36,4,0,4,13,6,0,32,0,0,.204,.264,.367,.631,1.17
Yan Gomes,543228,2013,CLE,AL,88,293,45,86,141,18,2,11,38,18,0,67,2,0,.294,.345,.481,.826,1.00
Yan Gomes,543228,2014,CLE,AL,135,485,61,135,229,25,3,21,74,24,3,120,0,0,.278,.313,.472,.785,0.83
Yan Gomes,543228,2015,CLE,AL,95,363,38,84,142,22,0,12,45,13,1,104,0,0,.231,.267,.391,.658,0.69
Yan Gomes,543228,2016,CLE,AL,74,251,22,42,82,11,1,9,34,9,0,69,0,0,.167,.201,.327,.528,0.78
Yan Gomes,543228,2017,CLE,AL,105,341,43,79,136,15,0,14,56,31,0,99,0,0,.232,.309,.399,.708,0.91
Yan Gomes,543228,2018,CLE,AL,112,403,52,107,181,26,0,16,48,21,2,119,0,0,.266,.313,.449,.762,0.58
Yan Gomes,543228,2019,WSH,NL,97,314,36,70,122,16,0,12,43,38,6,84,2,0,.223,.316,.389,.705,0.79
Yan Gomes,543228,2020,WSH,NL,30,109,14,31,51,6,1,4,13,6,0,22,1,0,.284,.319,.468,.787,0.74
Yan Gomes,543228,2021,2 teams,-,103,349,49,88,147,15,1,14,52,19,3,78,0,0,.252,.301,.421,.722,0.84
Yan Gomes,543228,2021,WSH,NL,63,218,30,59,99,11,1,9,35,13,3,47,0,0,.271,.323,.454,.777,1.33
Yan Gomes,543228,2021,OAK,AL,40,131,19,29,48,4,0,5,17,6,0,31,0,0,.221,.264,.366,.630,0.38
Yan Gomes,543228,2022,CHC,NL,86,277,23,65,101,12,0,8,31,8,0,47,2,0,.235,.260,.365,.625,1.24
Yan Gomes,543228,2023,CHC,NL,116,382,44,102,156,20,2,10,63,21,1,81,1,0,.267,.315,.408,.723,0.70
Nico Hoerner,663538,2019,CHC,NL,20,78,13,22,34,1,1,3,17,3,1,11,0,0,.282,.305,.436,.741,1.42
Nico Hoerner,663538,2020,CHC,NL,48,108,19,24,28,4,0,0,13,12,0,24,3,2,.222,.312,.259,.571,1.21
Nico Hoerner,663538,2021,CHC,NL,44,149,13,45,55,10,0,0,16,17,3,25,5,3,.302,.382,.369,.751,1.05
Nico Hoerner,663538,2022,CHC,NL,135,481,60,135,197,22,5,10,55,28,4,57,20,2,.281,.327,.410,.737,1.01
Nico Hoerner,663538,2023,CHC,NL,150,619,98,175,237,27,4,9,68,49,0,83,43,7,.283,.346,.383,.729,1.04
Nick Madrigal,663611,2020,CWS,AL,29,103,8,35,38,3,0,0,11,4,0,7,2,1,.340,.376,.369,.745,1.35
Nick Madrigal,663611,2021,CWS,AL,54,200,30,61,85,10,4,2,21,11,0,17,1,2,.305,.349,.425,.774,1.93
Nick Madrigal,663611,2022,CHC,NL,59,209,19,52,59,7,0,0,7,14,0,27,3,1,.249,.305,.282,.587,2.14
Nick Madrigal,663611,2023,CHC,NL,92,270,34,71,95,16,1,2,28,10,0,24,10,2,.263,.311,.352,.663,1.61
Miles Mastrobuoni,670156,2022,TB,AL,8,16,1,3,3,0,0,0,0,1,0,6,1,0,.188,.235,.188,.423,2.50
Miles Mastrobuoni,670156,2023,CHC,NL,61,133,24,32,40,5,0,1,5,13,0,32,13,1,.241,.308,.301,.609,1.18
Matt Mervis,670223,2023,CHC,NL,27,90,8,15,26,2,0,3,11,8,0,32,0,0,.167,.242,.289,.531,1.05
Christopher Morel,666624,2022,CHC,NL,113,379,55,89,164,19,4,16,47,38,0,137,10,7,.235,.308,.433,.741,1.39
Christopher Morel,666624,2023,CHC,NL,107,388,62,96,197,17,3,26,70,36,0,133,6,2,.247,.313,.508,.821,1.03
Dansby Swanson,621020,2016,ATL,NL,38,129,20,39,57,7,1,3,17,13,5,34,3,0,.302,.361,.442,.803,0.97
Dansby Swanson,621020,2017,ATL,NL,144,488,59,113,158,23,2,6,51,59,10,120,3,3,.232,.312,.324,.636,1.12
Dansby Swanson,621020,2018,ATL,NL,136,478,51,114,189,25,4,14,59,44,15,122,10,4,.238,.304,.395,.699,0.90
Dansby Swanson,621020,2019,ATL,NL,127,483,77,121,204,26,3,17,65,51,2,124,10,5,.251,.325,.422,.747,0.69
Dansby Swanson,621020,2020,ATL,NL,60,237,49,65,110,15,0,10,35,22,0,71,5,0,.274,.345,.464,.809,1.04
Dansby Swanson,621020,2021,ATL,NL,160,588,78,146,264,33,2,27,88,52,4,167,9,3,.248,.311,.449,.760,0.85
Dansby Swanson,621020,2022,ATL,NL,162,640,99,177,286,32,1,25,96,49,0,182,18,7,.277,.329,.447,.776,0.76
Dansby Swanson,621020,2023,CHC,NL,147,565,81,138,235,25,3,22,80,66,0,154,9,1,.244,.328,.416,.744,0.99
Patrick Wisdom,621550,2018,STL,NL,32,50,11,13,26,1,0,4,10,6,0,19,2,1,.260,.362,.520,.882,1.00
Patrick Wisdom,621550,2019,TEX,AL,9,26,1,4,5,1,0,0,1,1,0,15,0,0,.154,.185,.192,.377,0.33
Patrick Wisdom,621550,2020,CHC,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.00
Patrick Wisdom,621550,2021,CHC,NL,106,338,54,78,175,13,0,28,61,32,1,153,4,1,.231,.305,.518,.823,0.73
Patrick Wisdom,621550,2022,CHC,NL,134,469,67,97,200,28,0,25,66,53,1,183,8,4,.207,.298,.426,.724,0.66
Patrick Wisdom,621550,2023,CHC,NL,97,268,43,55,134,8,1,23,46,30,0,111,4,2,.205,.289,.500,.789,0.63
Alexander Canario,672744,2023,CHC,NL,6,17,1,5,11,1,1,1,6,0,0,8,0,0,.294,.294,.647,.941,3.00
Pete Crow,armstrong,2023,CHC,NL,13,14,3,0,0,0,0,0,1,3,0,7,2,2,.000,.176,.000,.176,1.25
Ian Happ,664023,2017,CHC,NL,115,364,62,92,187,17,3,24,68,39,5,129,8,4,.253,.328,.514,.842,1.07
Ian Happ,664023,2018,CHC,NL,142,387,56,90,158,19,2,15,44,70,9,167,8,4,.233,.353,.408,.761,0.91
Ian Happ,664023,2019,CHC,NL,58,140,25,37,79,7,1,11,30,15,0,39,2,0,.264,.333,.564,.897,0.91
Ian Happ,664023,2020,CHC,NL,57,198,27,51,100,11,1,12,28,30,1,63,1,3,.258,.361,.505,.866,1.36
Ian Happ,664023,2021,CHC,NL,148,465,63,105,202,20,1,25,66,62,0,156,9,2,.226,.323,.434,.757,1.30
Ian Happ,664023,2022,CHC,NL,158,573,72,155,252,42,2,17,72,58,4,149,9,4,.271,.342,.440,.782,1.18
Ian Happ,664023,2023,CHC,NL,158,580,86,144,250,35,4,21,84,99,2,153,14,3,.248,.360,.431,.791,0.84
Seiya Suzuki,673548,2022,CHC,NL,111,397,54,104,172,22,2,14,46,42,3,110,9,5,.262,.336,.433,.769,0.77
Seiya Suzuki,673548,2023,CHC,NL,138,515,75,147,250,31,6,20,74,59,3,130,6,7,.285,.357,.485,.842,0.94
Mike Tauchman,643565,2017,COL,NL,31,27,2,6,8,0,1,0,2,5,0,10,1,2,.222,.344,.296,.640,2.67
Mike Tauchman,643565,2018,COL,NL,21,32,5,3,4,1,0,0,0,4,0,15,1,0,.094,.194,.125,.319,2.00
Mike Tauchman,643565,2019,NYY,AL,87,260,46,72,131,18,1,13,47,34,0,71,6,0,.277,.361,.504,.865,1.00
Mike Tauchman,643565,2020,NYY,AL,43,95,18,23,29,6,0,0,14,14,3,26,6,0,.242,.342,.305,.647,1.04
Mike Tauchman,643565,2021,2 teams,-,75,166,22,30,47,5,0,4,15,23,0,58,3,3,.181,.284,.283,.567,0.93
Mike Tauchman,643565,2021,NYY,AL,11,14,1,3,4,1,0,0,0,1,0,6,2,0,.214,.267,.286,.553,0.50
Mike Tauchman,643565,2021,SF,NL,64,152,21,27,43,4,0,4,15,22,0,52,1,3,.178,.286,.283,.569,0.97
Mike Tauchman,643565,2023,CHC,NL,108,337,64,85,127,18,0,8,48,56,1,86,7,1,.252,.363,.377,.740,1.27
Christian Bethancourt,542194,2013,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,-.--
Christian Bethancourt,542194,2014,ATL,NL,31,113,7,28,31,3,0,0,9,3,0,26,1,1,.248,.274,.274,.548,1.36
Christian Bethancourt,542194,2015,ATL,NL,48,155,16,31,45,8,0,2,12,5,1,33,1,1,.200,.225,.290,.515,1.17
Christian Bethancourt,542194,2016,SD,NL,73,193,20,44,71,9,0,6,25,10,0,56,1,2,.228,.265,.368,.633,1.04
Christian Bethancourt,542194,2017,SD,NL,8,7,0,1,1,0,0,0,0,0,0,3,0,0,.143,.143,.143,.286,0.00
Christian Bethancourt,542194,2022,2 teams,-,101,318,39,80,130,17,0,11,34,12,0,80,5,1,.252,.283,.409,.692,1.04
Christian Bethancourt,542194,2022,OAK,AL,56,169,23,42,65,11,0,4,19,10,0,41,4,1,.249,.298,.385,.683,1.18
Christian Bethancourt,542194,2022,TB,AL,45,149,16,38,65,6,0,7,15,2,0,39,1,0,.255,.265,.436,.701,0.89
Christian Bethancourt,542194,2023,TB,AL,104,315,49,71,120,16,0,11,33,13,0,91,1,0,.225,.254,.381,.635,1.24
David Fry,681807,2023,CLE,AL,58,101,12,24,42,6,0,4,15,8,0,30,2,0,.238,.319,.416,.735,0.81
Bo Naylor,666310,2022,CLE,AL,5,8,0,0,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,0.00
Bo Naylor,666310,2023,CLE,AL,67,198,33,47,93,13,0,11,32,30,1,53,5,0,.237,.339,.470,.809,0.55
Tyler Freeman,671289,2022,CLE,AL,24,77,9,19,22,3,0,0,3,4,0,11,1,0,.247,.314,.286,.600,1.09
Tyler Freeman,671289,2023,CLE,AL,64,153,20,37,56,7,0,4,18,10,0,30,5,0,.242,.295,.366,.661,1.34
Andres Gimenez,665926,2020,NYM,NL,49,118,22,31,47,3,2,3,12,7,0,28,8,1,.263,.333,.398,.731,0.88
Andres Gimenez,665926,2021,CLE,AL,68,188,23,41,66,10,0,5,16,11,0,54,11,0,.218,.282,.351,.633,1.26
Andres Gimenez,665926,2022,CLE,AL,146,491,66,146,229,26,3,17,69,34,4,112,20,3,.297,.371,.466,.837,1.03
Andres Gimenez,665926,2023,CLE,AL,153,557,76,140,222,27,5,15,62,32,3,112,30,6,.251,.314,.399,.713,1.07
Josh Naylor,647304,2019,SD,NL,94,253,29,63,102,15,0,8,32,25,1,64,1,1,.249,.315,.403,.718,1.65
Josh Naylor,647304,2020,2 teams,-,40,97,13,24,32,3,1,1,6,5,0,12,1,0,.247,.291,.330,.621,1.44
Josh Naylor,647304,2020,SD,NL,18,36,4,10,15,0,1,1,4,1,0,4,1,0,.278,.316,.417,.733,1.20
Josh Naylor,647304,2020,CLE,AL,22,61,9,14,17,3,0,0,2,4,0,8,0,0,.230,.277,.279,.556,1.60
Josh Naylor,647304,2021,CLE,AL,69,233,28,59,93,13,0,7,21,14,1,45,1,0,.253,.301,.399,.700,1.26
Josh Naylor,647304,2022,CLE,AL,122,449,47,115,203,28,0,20,79,38,4,80,6,1,.256,.319,.452,.771,1.35
Josh Naylor,647304,2023,CLE,AL,121,452,52,139,221,31,0,17,97,33,9,68,10,3,.308,.354,.489,.843,0.98
Jose Ramirez,608070,2013,CLE,AL,15,12,5,4,6,0,1,0,0,2,0,2,0,1,.333,.429,.500,.929,1.00
Jose Ramirez,608070,2014,CLE,AL,68,237,27,62,82,10,2,2,17,13,0,35,10,1,.262,.300,.346,.646,1.31
Jose Ramirez,608070,2015,CLE,AL,97,315,50,69,107,14,3,6,27,32,0,39,10,4,.219,.291,.340,.631,1.08
Jose Ramirez,608070,2016,CLE,AL,152,565,84,176,261,46,3,11,76,44,1,62,22,7,.312,.363,.462,.825,0.83
Jose Ramirez,608070,2017,CLE,AL,152,585,107,186,341,56,6,29,83,52,5,69,17,5,.318,.374,.583,.957,0.85
Jose Ramirez,608070,2018,CLE,AL,157,578,110,156,319,38,4,39,105,106,15,80,34,6,.270,.387,.552,.939,0.62
Jose Ramirez,608070,2019,CLE,AL,129,482,68,123,231,33,3,23,83,52,3,74,24,4,.255,.327,.479,.806,0.57
Jose Ramirez,608070,2020,CLE,AL,58,219,45,64,133,16,1,17,46,31,0,43,10,3,.292,.386,.607,.993,0.53
Jose Ramirez,608070,2021,CLE,AL,152,552,111,147,297,32,5,36,103,72,10,87,27,4,.266,.355,.538,.893,0.67
Jose Ramirez,608070,2022,CLE,AL,157,601,90,168,309,44,5,29,126,69,20,82,20,7,.280,.355,.514,.869,0.49
Jose Ramirez,608070,2023,CLE,AL,156,611,87,172,290,36,5,24,80,73,22,73,28,6,.282,.356,.475,.831,0.59
Alfonso Rivas,663845,2021,CHC,NL,18,44,7,14,18,1,0,1,3,4,0,16,0,0,.318,.388,.409,.797,1.33
Alfonso Rivas,663845,2022,CHC,NL,101,251,27,59,77,5,2,3,25,29,1,87,6,1,.235,.322,.307,.629,1.25
Alfonso Rivas,663845,2023,2 teams,-,48,109,8,25,46,10,1,3,15,9,0,36,1,0,.229,.303,.422,.725,0.79
Alfonso Rivas,663845,2023,SD,NL,8,15,2,3,5,2,0,0,1,2,0,7,0,0,.200,.294,.333,.627,0.25
Alfonso Rivas,663845,2023,PIT,NL,40,94,6,22,41,8,1,3,14,7,0,29,1,0,.234,.305,.436,.741,0.88
Brayan Rocchio,677587,2023,CLE,AL,23,81,9,20,26,6,0,0,8,4,0,27,0,0,.247,.279,.321,.600,2.50
Jose Tena,677588,2023,CLE,AL,18,31,2,7,9,2,0,0,3,3,0,13,0,0,.226,.294,.290,.584,0.83
Gabriel Arias,672356,2022,CLE,AL,16,47,9,9,15,1,1,1,5,8,0,16,1,0,.191,.321,.319,.640,4.75
Gabriel Arias,672356,2023,CLE,AL,122,315,36,66,111,15,0,10,26,28,0,113,3,4,.210,.275,.352,.627,1.54
Will Brennan,686823,2022,CLE,AL,11,42,6,15,21,1,1,1,8,2,1,4,2,1,.357,.400,.500,.900,1.30
Will Brennan,686823,2023,CLE,AL,138,432,41,115,154,24,0,5,41,16,2,57,13,5,.266,.299,.356,.655,1.05
Oscar Gonzalez,660757,2022,CLE,AL,91,362,39,107,167,27,0,11,43,15,2,75,1,2,.296,.327,.461,.788,1.39
Oscar Gonzalez,660757,2023,CLE,AL,54,173,15,37,54,7,2,2,12,5,0,46,0,0,.214,.239,.312,.551,1.07
Steven Kwan,680757,2022,CLE,AL,147,563,89,168,225,25,7,6,52,62,2,60,19,5,.298,.373,.400,.773,0.78
Steven Kwan,680757,2023,CLE,AL,158,638,93,171,236,36,7,5,54,70,2,75,21,3,.268,.340,.370,.710,0.98
Ramon Laureano,657656,2018,OAK,AL,48,156,27,45,74,12,1,5,19,16,0,50,7,1,.288,.358,.474,.832,0.97
Ramon Laureano,657656,2019,OAK,AL,123,434,79,125,226,29,0,24,67,27,0,123,13,2,.288,.340,.521,.861,0.71
Ramon Laureano,657656,2020,OAK,AL,54,183,27,39,67,8,1,6,25,24,0,58,2,1,.213,.338,.366,.704,0.98
Ramon Laureano,657656,2021,OAK,AL,88,341,43,84,151,21,2,14,39,27,0,98,12,5,.246,.317,.443,.760,1.11
Ramon Laureano,657656,2022,OAK,AL,94,346,49,73,130,18,0,13,34,25,0,104,11,6,.211,.287,.376,.663,0.92
Ramon Laureano,657656,2023,2 teams,-,105,361,46,81,134,18,4,9,35,33,0,114,12,1,.224,.304,.371,.675,0.96
Ramon Laureano,657656,2023,OAK,AL,64,225,24,48,82,10,3,6,21,17,0,73,8,0,.213,.280,.364,.644,1.00
Ramon Laureano,657656,2023,CLE,AL,41,136,22,33,52,8,1,3,14,16,0,41,4,1,.243,.342,.382,.724,0.91
Myles Straw,664702,2018,HOU,AL,9,9,4,3,6,0,0,1,1,1,0,0,2,0,.333,.400,.667,1.067,1.00
Myles Straw,664702,2019,HOU,AL,56,108,27,29,37,4,2,0,7,19,0,24,8,1,.269,.378,.343,.721,1.07
Myles Straw,664702,2020,HOU,AL,33,82,8,17,21,4,0,0,8,4,0,22,6,2,.207,.244,.256,.500,0.48
Myles Straw,664702,2021,2 teams,-,158,564,86,153,196,29,1,4,48,67,0,121,30,6,.271,.349,.348,.697,0.76
Myles Straw,664702,2021,HOU,AL,98,325,44,85,106,13,1,2,34,38,0,71,17,5,.262,.339,.326,.665,0.79
Myles Straw,664702,2021,CLE,AL,60,239,42,68,90,16,0,2,14,29,0,50,13,1,.285,.362,.377,.739,0.70
Myles Straw,664702,2022,CLE,AL,152,535,72,118,146,22,3,0,32,54,0,87,21,1,.221,.291,.273,.564,0.96
Myles Straw,664702,2023,CLE,AL,147,462,52,110,137,18,3,1,29,42,0,97,20,6,.238,.301,.297,.598,0.96
Luke Maile,571912,2015,TB,AL,15,35,2,6,9,3,0,0,2,0,0,8,0,0,.171,.171,.257,.428,0.91
Luke Maile,571912,2016,TB,AL,42,119,10,27,43,7,0,3,15,4,1,36,0,0,.227,.252,.361,.613,1.19
Luke Maile,571912,2017,TOR,AL,46,130,10,19,30,5,0,2,7,3,0,35,1,0,.146,.176,.231,.407,1.14
Luke Maile,571912,2018,TOR,AL,68,202,22,50,74,13,1,3,27,25,0,67,2,0,.248,.333,.366,.699,0.85
Luke Maile,571912,2019,TOR,AL,45,119,9,18,28,2,1,2,9,8,0,33,1,0,.151,.205,.235,.440,1.12
Luke Maile,571912,2021,MIL,NL,15,30,6,9,13,4,0,0,3,3,0,7,0,0,.300,.382,.433,.815,3.67
Luke Maile,571912,2022,CLE,AL,76,181,19,40,59,10,0,3,17,19,0,54,0,0,.221,.301,.326,.627,0.70
Luke Maile,571912,2023,CIN,NL,78,179,17,42,70,10,0,6,25,14,0,49,2,1,.235,.308,.391,.699,1.12
Tyler Stephenson,663886,2020,CIN,NL,8,17,4,5,11,0,0,2,6,2,0,9,0,0,.294,.400,.647,1.047,0.50
Tyler Stephenson,663886,2021,CIN,NL,132,350,56,100,151,21,0,10,45,41,1,75,0,0,.286,.366,.431,.797,1.43
Tyler Stephenson,663886,2022,CIN,NL,50,166,24,53,80,9,0,6,35,12,0,47,1,0,.319,.372,.482,.854,0.89
Tyler Stephenson,663886,2023,CIN,NL,142,465,59,113,176,20,2,13,56,47,2,135,0,1,.243,.317,.378,.695,1.37
Jose Barrero,676480,2020,CIN,NL,24,67,4,13,13,0,0,0,2,1,0,26,1,1,.194,.206,.194,.400,0.75
Jose Barrero,676480,2021,CIN,NL,21,50,4,10,16,4,1,0,3,3,0,17,1,0,.200,.286,.320,.606,0.53
Jose Barrero,676480,2022,CIN,NL,48,165,13,25,34,3,0,2,10,9,0,76,4,1,.152,.195,.206,.401,0.68
Jose Barrero,676480,2023,CIN,NL,46,133,15,29,43,8,0,2,17,15,0,44,3,2,.218,.295,.323,.618,0.69
Elly De,la,2023,CIN,NL,98,388,67,91,159,15,7,13,44,35,3,144,35,8,.235,.300,.410,.710,1.87
Christian Encarnacion,strand,2023,CIN,NL,63,222,29,60,106,7,0,13,37,14,0,69,2,0,.270,.328,.477,.805,0.75
Jonathan India,663697,2021,CIN,NL,150,532,98,143,244,34,2,21,69,71,1,141,12,3,.269,.376,.459,.835,1.11
Jonathan India,663697,2022,CIN,NL,103,386,48,96,146,16,2,10,41,31,1,94,3,4,.249,.327,.378,.705,0.83
Jonathan India,663697,2023,CIN,NL,119,454,78,111,185,23,0,17,61,52,0,109,14,2,.244,.338,.407,.745,0.77
Noelvi Marte,682622,2023,CIN,NL,35,114,15,36,52,7,0,3,15,8,0,25,6,2,.316,.366,.456,.822,1.30
Matt Mclain,680574,2023,CIN,NL,89,365,65,106,185,23,4,16,50,31,0,115,14,5,.290,.357,.507,.864,0.85
Spencer Steer,668715,2022,CIN,NL,28,95,12,20,31,5,0,2,8,11,0,26,0,1,.211,.306,.326,.632,0.88
Spencer Steer,668715,2023,CIN,NL,156,582,74,158,270,37,3,23,86,68,0,139,15,3,.271,.356,.464,.820,0.76
